"Statistical Period","Global Irradiation (kWh/㎡)","Average Temperature(°C)","Theoretical Yield (kWh)","PV Yield (kWh)","Inverter Yield (kWh)","Export (kWh)","Import (kWh)","Loss Due to Export Limitation (kWh)","Loss Due to Export Limitation(Rp)","Charge (kWh)","Discharge (kWh)","Revenue (Rp)"
"2024-04-12 09:00:00","","","",0.71,0.42,0,0.01,"","",0.29,0,378
"2024-04-12 10:00:00","","","",0.76,0.42,0,0.02,"","",0.34,0,378
"2024-04-12 11:00:00","","","",0.8,0.39,0,0.02,"","",0.41,0,351
"2024-04-12 12:00:00","","","",1.04,0.42,0,0.03,"","",0.62,0,378
"2024-04-12 13:00:00","","","",0.42,0.42,0,0.02,"","",0,0,378
"2024-04-12 14:00:00","","","",0.41,0.42,0,0.02,"","",0,0.01,378
"2024-04-12 15:00:00","","","",0.27,0.42,0,0.01,"","",0.02,0.17,378
"2024-04-12 16:00:00","","","",0.16,0.42,0,0.02,"","",0.01,0.27,378
"2024-04-12 17:00:00","","","",0,0.48,0,0.02,"","",0,0.52,432
"2024-04-12 18:00:00","","","",0,0.51,0,0.03,"","",0,0.57,459
"2024-04-12 19:00:00","","","",0,0.43,0,0.02,"","",0,0.51,387
"2024-04-12 20:00:00","","","",0,0.3,0,0.11,"","",0,0.37,270
"2024-04-12 21:00:00","","","",0,0,0,0.42,"","",0,0,-18
"2024-04-12 22:00:00","","","",0,0,0,0.42,"","",0,0,-27
"2024-04-12 23:00:00","","","",0,0,0,0.45,"","",0,0,-18
"2024-04-13 00:00:00","","","",0,0,0,0.54,"","",0,0,-18
"2024-04-13 01:00:00","","","",0,0,0,0.51,"","",0,0,-18
"2024-04-13 02:00:00","","","",0,0,0,0.52,"","",0,0,-27
"2024-04-13 03:00:00","","","",0,0,0,0.51,"","",0,0,-18
"2024-04-13 04:00:00","","","",0,0,0,0.51,"","",0,0,-18
"2024-04-13 05:00:00","","","",0,0,0,0.41,"","",0,0,-9
"2024-04-13 06:00:00","","","",0.06,0.07,0,0.38,"","",0,0.01,63
"2024-04-13 07:00:00","","","",0.28,0.26,0,0.19,"","",0.03,0.01,234
"2024-04-13 08:00:00","","","",1,0.42,0,0.03,"","",0.59,0.01,378
"2024-04-13 09:00:00","","","",1.44,0.42,0,0.02,"","",1.02,0,378
"2024-04-13 10:00:00","","","",1.26,0.42,0,0.01,"","",0.84,0,378
"2024-04-13 11:00:00","","","",0.42,0.42,0,0.02,"","",0,0,378
"2024-04-13 12:00:00","","","",0.39,0.39,0,0.02,"","",0,0,351
"2024-04-13 13:00:00","","","",0.2,0.29,0,0.03,"","",0,0.09,261
"2024-04-13 14:00:00","","","",0.38,0.29,0,0.02,"","",0.13,0.04,261
"2024-04-13 15:00:00","","","",0.1,0.29,0,0.02,"","",0,0.19,261
"2024-04-13 16:00:00","","","",0,0.33,0,0.01,"","",0,0.36,297
"2024-04-13 17:00:00","","","",0,0.34,0,0.02,"","",0,0.38,306
"2024-04-13 18:00:00","","","",0,0.36,0,0.02,"","",0,0.42,324
"2024-04-13 19:00:00","","","",0,0.38,0,0.03,"","",0,0.45,342
"2024-04-13 20:00:00","","","",0,0.37,0,0.02,"","",0,0.44,333
"2024-04-13 21:00:00","","","",0,0.12,0,0.3,"","",0,0.15,90
"2024-04-13 22:00:00","","","",0,0,0,0.51,"","",0,0,-18
"2024-04-13 23:00:00","","","",0,0,0,0.48,"","",0,0,-18
"2024-04-14 00:00:00","","","",0,0,0,0.5,"","",0,0,-27
"2024-04-14 01:00:00","","","",0,0,0,0.51,"","",0,0,-18
"2024-04-14 02:00:00","","","",0,0,0,0.51,"","",0,0,-18
"2024-04-14 03:00:00","","","",0,0,0,0.51,"","",0,0,-18
"2024-04-14 04:00:00","","","",0,0,0,0.51,"","",0,0,-18
"2024-04-14 05:00:00","","","",0,0.01,0,0.46,"","",0,0.01,-9
"2024-04-14 06:00:00","","","",0.03,0.04,0,0.39,"","",0,0.01,36
"2024-04-14 07:00:00","","","",0.24,0.23,0,0.23,"","",0.01,0,207
"2024-04-14 08:00:00","","","",0.74,0.42,0,0.02,"","",0.33,0.01,378
"2024-04-14 09:00:00","","","",1.05,0.43,0,0.02,"","",0.64,0.02,387
"2024-04-14 10:00:00","","","",1.56,0.42,0,0.03,"","",1.14,0,378
"2024-04-14 11:00:00","","","",0.8,0.42,0,0.02,"","",0.38,0,378
"2024-04-14 12:00:00","","","",0.43,0.43,0,0.02,"","",0,0,387
"2024-04-14 13:00:00","","","",0.43,0.43,0,0.02,"","",0.02,0.02,387
"2024-04-14 14:00:00","","","",0.42,0.42,0,0.01,"","",0,0,378
"2024-04-14 15:00:00","","","",0.1,0.42,0,0.02,"","",0.01,0.33,378
"2024-04-14 16:00:00","","","",0,0.39,0,0.02,"","",0,0.4,351
"2024-04-14 17:00:00","","","",0,0.46,0,0.03,"","",0,0.51,414
"2024-04-14 18:00:00","","","",0,0.47,0,0.02,"","",0,0.53,423
"2024-04-14 19:00:00","","","",0,0.46,0,0.02,"","",0,0.55,414
"2024-04-14 20:00:00","","","",0,0.07,0,0.43,"","",0,0.09,45
"2024-04-14 21:00:00","","","",0,0,0,0.52,"","",0,0,-18
"2024-04-14 22:00:00","","","",0,0,0,0.51,"","",0,0,-18
"2024-04-14 23:00:00","","","",0,0,0,0.5,"","",0,0,-18
"2024-04-15 00:00:00","","","",0,0,0,0.53,"","",0,0,-18
"2024-04-15 01:00:00","","","",0,0,0,0.51,"","",0,0,-27
"2024-04-15 02:00:00","","","",0,0,0,0.5,"","",0,0,-18
"2024-04-15 03:00:00","","","",0,0,0,0.51,"","",0,0,-18
"2024-04-15 04:00:00","","","",0,0,0,0.51,"","",0,0,-18
"2024-04-15 05:00:00","","","",0,0,0,0.47,"","",0,0,-18
"2024-04-15 06:00:00","","","",0.07,0.08,0,0.37,"","",0,0.01,72
"2024-04-15 07:00:00","","","",0.35,0.31,0,0.14,"","",0.05,0.01,279
"2024-04-15 08:00:00","","","",1.01,0.42,0,0.01,"","",0.59,0,378
"2024-04-15 09:00:00","","","",1.12,0.42,0,0.02,"","",0.71,0.01,378
"2024-04-15 10:00:00","","","",1.36,0.38,0,0.01,"","",0.98,0,342
"2024-04-15 11:00:00","","","",0.56,0.42,0,0.03,"","",0.15,0.01,378
"2024-04-15 12:00:00","","","",0.43,0.42,0,0.02,"","",0.01,0,378
"2024-04-15 13:00:00","","","",0.47,0.46,0,0.02,"","",0.02,0.01,414
"2024-04-15 14:00:00","","","",0.51,0.52,0,0.02,"","",0.01,0.02,468
"2024-04-15 15:00:00","","","",0.34,0.5,0,0.01,"","",0,0.16,450
"2024-04-15 16:00:00","","","",0,0.39,0,0.02,"","",0,0.39,351
"2024-04-15 17:00:00","","","",0,0.44,0,0.02,"","",0.01,0.49,396
"2024-04-15 18:00:00","","","",0,0.45,0,0.03,"","",0,0.54,405
"2024-04-15 19:00:00","","","",0,0.34,0,0.02,"","",0,0.4,306
"2024-04-15 20:00:00","","","",0,0.34,0,0.02,"","",0,0.4,306
"2024-04-15 21:00:00","","","",0,0.01,0,0.37,"","",0,0.02,-9
"2024-04-15 22:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-04-15 23:00:00","","","",0,0,0,0.36,"","",0,0,-18
"2024-04-16 00:00:00","","","",0,0,0,0.4,"","",0,0,-18
"2024-04-16 01:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-04-16 02:00:00","","","",0,0,0,0.38,"","",0,0,-27
"2024-04-16 03:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-04-16 04:00:00","","","",0,0,0,0.35,"","",0,0,-18
"2024-04-16 05:00:00","","","",0,0,0,0.33,"","",0,0,-9
"2024-04-16 06:00:00","","","",0.05,0.06,0,0.25,"","",0,0.01,54
"2024-04-16 07:00:00","","","",0.3,0.27,0,0.08,"","",0.04,0.01,243
"2024-04-16 08:00:00","","","",1.01,0.45,0,0.02,"","",0.56,0,405
"2024-04-16 09:00:00","","","",1.22,0.45,0,0.03,"","",0.78,0.01,405
"2024-04-16 10:00:00","","","",1.35,0.42,0,0.02,"","",0.94,0.01,378
"2024-04-16 11:00:00","","","",0.58,0.41,0,0.02,"","",0.17,0,369
"2024-04-16 12:00:00","","","",0.38,0.38,0,0.01,"","",0,0,342
"2024-04-16 13:00:00","","","",0.42,0.42,0,0.03,"","",0,0,378
"2024-04-16 14:00:00","","","",0.4,0.41,0,0.06,"","",0,0.01,369
"2024-04-16 15:00:00","","","",0.4,0.59,0,0.02,"","",0,0.19,531
"2024-04-16 16:00:00","","","",0.04,0.46,0,0.02,"","",0,0.42,414
"2024-04-16 17:00:00","","","",0,0.36,0,0.02,"","",0,0.4,324
"2024-04-16 18:00:00","","","",0,0.38,0,0.02,"","",0,0.45,342
"2024-04-16 19:00:00","","","",0,0.36,0,0.03,"","",0,0.42,324
"2024-04-16 20:00:00","","","",0,0.34,0,0.01,"","",0,0.38,306
"2024-04-16 21:00:00","","","",0,0.09,0,0.26,"","",0,0.13,63
"2024-04-16 22:00:00","","","",0,0,0,0.37,"","",0,0,-18
"2024-04-16 23:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-04-17 00:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-04-17 01:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-04-17 02:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-04-17 03:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-04-17 04:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-04-17 05:00:00","","","",0,0,0,0.33,"","",0,0.01,-9
"2024-04-17 06:00:00","","","",0.12,0.11,0,0.2,"","",0.01,0,99
"2024-04-17 07:00:00","","","",0.4,0.31,0,0.07,"","",0.1,0.01,279
"2024-04-17 08:00:00","","","",1.02,0.43,0,0.02,"","",0.59,0,387
"2024-04-17 09:00:00","","","",1.03,0.44,0,0.01,"","",0.6,0.01,396
"2024-04-17 10:00:00","","","",0.63,0.33,0,0.23,"","",0.34,0.04,297
"2024-04-17 11:00:00","","","",0.45,0.16,0,0.39,"","",0.3,0.01,144
"2024-04-17 12:00:00","","","",1.12,0.52,0,0.02,"","",0.6,0,468
"2024-04-17 13:00:00","","","",0.45,0.46,0,0.1,"","",0,0.01,414
"2024-04-17 14:00:00","","","",0.52,0.52,0,0.02,"","",0,0,468
"2024-04-17 15:00:00","","","",0.37,0.4,0,0.02,"","",0,0.03,360
"2024-04-17 16:00:00","","","",0.14,0.36,0,0.03,"","",0.01,0.23,324
"2024-04-17 17:00:00","","","",0,0.47,0,0.02,"","",0,0.53,423
"2024-04-17 18:00:00","","","",0,0.52,0,0.02,"","",0,0.59,468
"2024-04-17 19:00:00","","","",0,0.48,0,0.02,"","",0,0.55,432
"2024-04-17 20:00:00","","","",0,0.34,0,0.01,"","",0,0.39,306
"2024-04-17 21:00:00","","","",0,0.05,0,0.34,"","",0,0.07,27
"2024-04-17 22:00:00","","","",0,0,0,0.38,"","",0,0,-27
"2024-04-17 23:00:00","","","",0,0,0,0.37,"","",0,0,-18
"2024-04-18 00:00:00","","","",0,0,0,0.39,"","",0,0,-18
"2024-04-18 01:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-04-18 02:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-04-18 03:00:00","","","",0,0,0,0.37,"","",0,0,-18
"2024-04-18 04:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-04-18 05:00:00","","","",0,0,0,0.34,"","",0,0.01,-18
"2024-04-18 06:00:00","","","",0.05,0.06,0,0.25,"","",0,0.01,54
"2024-04-18 07:00:00","","","",0.25,0.26,0,0.1,"","",0,0.01,234
"2024-04-18 08:00:00","","","",0.49,0.38,0,0.02,"","",0.11,0,342
"2024-04-18 09:00:00","","","",0.95,0.43,0,0.02,"","",0.52,0,387
"2024-04-18 10:00:00","","","",0.44,0.12,0,0.34,"","",0.33,0.01,108
"2024-04-18 11:00:00","","","",0.07,0.04,0,0.43,"","",0.05,0.02,36
"2024-04-18 12:00:00","","","",0.27,0.43,0,0.01,"","",0.05,0.21,387
"2024-04-18 13:00:00","","","",0.33,0.41,0,0.03,"","",0.03,0.11,369
"2024-04-18 14:00:00","","","",0,0.45,0,0.03,"","",0,0.5,405
"2024-04-18 15:00:00","","","",0,0.16,0,0.56,"","",0,0.18,144
"2024-04-18 16:00:00","","","",0.01,0.01,0,0.62,"","",0,0,9
"2024-04-18 17:00:00","","","",0,0,0,0.51,"","",0,0.01,-18
"2024-04-18 18:00:00","","","",0,0,0,0.61,"","",0,0,-18
"2024-04-18 19:00:00","","","",0,0,0,0.5,"","",0,0,-18
"2024-04-18 20:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-04-18 21:00:00","","","",0,0,0,0.41,"","",0,0,-18
"2024-04-18 22:00:00","","","",0,0,0,0.53,"","",0,0,-18
"2024-04-18 23:00:00","","","",0,0,0,0.45,"","",0,0,-18
"2024-04-19 00:00:00","","","",0,0,0,0.51,"","",0,0,-27
"2024-04-19 01:00:00","","","",0,0,0,0.4,"","",0,0,-18
"2024-04-19 02:00:00","","","",0,0,0,0.41,"","",0,0,-18
"2024-04-19 03:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-04-19 04:00:00","","","",0,0,0,0.37,"","",0,0,-18
"2024-04-19 05:00:00","","","",0,0,0,0.3,"","",0,0.01,-18
"2024-04-19 06:00:00","","","",0.04,0.04,0,0.27,"","",0,0,36
"2024-04-19 07:00:00","","","",0.34,0.3,0,0.14,"","",0.05,0.01,270
"2024-04-19 08:00:00","","","",1.02,0.5,0,0.03,"","",0.52,0,450
"2024-04-19 09:00:00","","","",1.37,0.5,0,0.02,"","",0.87,0,450
"2024-04-19 10:00:00","","","",0.56,0.19,0,0.36,"","",0.38,0.01,171
"2024-04-19 11:00:00","","","",1.2,0.51,0,0.01,"","",0.71,0.02,459
"2024-04-19 12:00:00","","","",0.5,0.5,0,0.02,"","",0,0,450
"2024-04-19 13:00:00","","","",0.46,0.46,0,0.01,"","",0,0,414
"2024-04-19 14:00:00","","","",0.26,0.42,0,0.02,"","",0,0.16,378
"2024-04-19 15:00:00","","","",0.04,0.43,0,0.03,"","",0,0.39,387
"2024-04-19 16:00:00","","","",0,0.45,0,0.03,"","",0,0.51,405
"2024-04-19 17:00:00","","","",0,0.51,0,0.02,"","",0,0.58,459
"2024-04-19 18:00:00","","","",0,0.51,0,0.02,"","",0,0.56,459
"2024-04-19 19:00:00","","","",0,0.15,0,0.39,"","",0,0.19,126
"2024-04-19 20:00:00","","","",0,0,0,0.57,"","",0,0.01,-18
"2024-04-19 21:00:00","","","",0,0,0,0.52,"","",0,0,-27
"2024-04-19 22:00:00","","","",0,0,0,0.52,"","",0,0,-18
"2024-04-19 23:00:00","","","",0,0,0,0.47,"","",0,0,-18
"2024-04-20 00:00:00","","","",0,0,0,0.44,"","",0,0,-18
"2024-04-20 01:00:00","","","",0,0,0,0.39,"","",0,0,-18
"2024-04-20 02:00:00","","","",0,0.01,0,0.37,"","",0,0,-9
"2024-04-20 03:00:00","","","",0,0,0,0.38,"","",0,0.01,-9
"2024-04-20 04:00:00","","","",0,0,0,0.38,"","",0,0.02,-18
"2024-04-20 05:00:00","","","",0,0,0,0.35,"","",0,0.01,-9
"2024-04-20 06:00:00","","","",0.04,0.05,0,0.26,"","",0,0.01,45
"2024-04-20 07:00:00","","","",0.31,0.23,0,0.09,"","",0.09,0.01,207
"2024-04-20 08:00:00","","","",0.99,0.29,0,0.02,"","",0.7,0,261
"2024-04-20 09:00:00","","","",1.37,0.29,0,0.02,"","",1.08,0,261
"2024-04-20 10:00:00","","","",0.94,0.29,0,0.03,"","",0.65,0,261
"2024-04-20 11:00:00","","","",0.29,0.29,0,0.02,"","",0,0,261
"2024-04-20 12:00:00","","","",0.29,0.29,0,0.02,"","",0,0,261
"2024-04-20 13:00:00","","","",0.29,0.29,0,0.02,"","",0,0,261
"2024-04-20 14:00:00","","","",0.28,0.29,0,0.01,"","",0.01,0.02,261
"2024-04-20 15:00:00","","","",0.11,0.33,0,0.02,"","",0.01,0.23,297
"2024-04-20 16:00:00","","","",0,0.37,0,0.02,"","",0,0.39,333
"2024-04-20 17:00:00","","","",0,0.4,0,0.03,"","",0,0.44,360
"2024-04-20 18:00:00","","","",0,0.46,0,0.02,"","",0,0.51,414
"2024-04-20 19:00:00","","","",0,0.45,0,0.02,"","",0,0.52,405
"2024-04-20 20:00:00","","","",0,0.25,0,0.26,"","",0,0.31,216
"2024-04-20 21:00:00","","","",0,0,0,0.57,"","",0,0,-18
"2024-04-20 22:00:00","","","",0,0,0,0.55,"","",0,0,-18
"2024-04-20 23:00:00","","","",0,0,0,0.49,"","",0,0,-18
"2024-04-21 00:00:00","","","",0,0,0,0.52,"","",0,0,-18
"2024-04-21 01:00:00","","","",0,0,0,0.52,"","",0,0,-18
"2024-04-21 02:00:00","","","",0,0,0,0.51,"","",0,0,-18
"2024-04-21 03:00:00","","","",0,0,0,0.51,"","",0,0,-18
"2024-04-21 04:00:00","","","",0,0,0,0.52,"","",0,0,-27
"2024-04-21 05:00:00","","","",0,0,0,0.45,"","",0,0,-9
"2024-04-21 06:00:00","","","",0.08,0.08,0,0.38,"","",0.01,0.01,72
"2024-04-21 07:00:00","","","",0.32,0.31,0,0.13,"","",0.02,0.01,279
"2024-04-21 08:00:00","","","",0.94,0.43,0,0.02,"","",0.51,0,387
"2024-04-21 09:00:00","","","",1.17,0.43,0,0.03,"","",0.74,0,387
"2024-04-21 10:00:00","","","",1.24,0.38,0,0.02,"","",0.86,0,342
"2024-04-21 11:00:00","","","",0.77,0.43,0,0.02,"","",0.35,0.01,387
"2024-04-21 12:00:00","","","",0.29,0.42,0,0.01,"","",0,0.13,378
"2024-04-21 13:00:00","","","",0.27,0.43,0,0.02,"","",0,0.16,387
"2024-04-21 14:00:00","","","",0.32,0.42,0,0.02,"","",0,0.1,378
"2024-04-21 15:00:00","","","",0.12,0.43,0,0.03,"","",0,0.31,387
"2024-04-21 16:00:00","","","",0,0.45,0,0.02,"","",0,0.49,405
"2024-04-21 17:00:00","","","",0,0.47,0,0.02,"","",0,0.52,423
"2024-04-21 18:00:00","","","",0,0.47,0,0.01,"","",0,0.54,423
"2024-04-21 19:00:00","","","",0,0.11,0,0.41,"","",0,0.15,81
"2024-04-21 20:00:00","","","",0,0,0,0.51,"","",0,0,-18
"2024-04-21 21:00:00","","","",0,0,0,0.53,"","",0,0,-18
"2024-04-21 22:00:00","","","",0,0,0,0.51,"","",0,0,-27
"2024-04-21 23:00:00","","","",0,0,0,0.49,"","",0,0,-18
"2024-04-22 00:00:00","","","",0,0,0,0.54,"","",0,0,-18
"2024-04-22 01:00:00","","","",0,0,0,0.51,"","",0,0,-18
"2024-04-22 02:00:00","","","",0,0,0,0.51,"","",0,0,-18
"2024-04-22 03:00:00","","","",0,0,0,0.51,"","",0,0,-18
"2024-04-22 04:00:00","","","",0,0,0,0.47,"","",0,0,-18
"2024-04-22 05:00:00","","","",0,0,0,0.47,"","",0,0,-18
"2024-04-22 06:00:00","","","",0.03,0.04,0,0.4,"","",0,0.01,36
"2024-04-22 07:00:00","","","",0.33,0.29,0,0.17,"","",0.05,0.01,261
"2024-04-22 08:00:00","","","",0.9,0.53,0,0.02,"","",0.42,0.05,477
"2024-04-22 09:00:00","","","",1.13,0.52,0,0.03,"","",0.65,0.04,468
"2024-04-22 10:00:00","","","",1.2,0.49,0,0.02,"","",0.74,0.03,441
"2024-04-22 11:00:00","","","",0.82,0.27,0,0.28,"","",0.56,0.01,243
"2024-04-22 12:00:00","","","",0.65,0.46,0,0.12,"","",0.21,0.02,414
"2024-04-22 13:00:00","","","",0.02,0.13,0,0.42,"","",0,0.11,117
"2024-04-22 14:00:00","","","",0,0,0,0.58,"","",0,0.02,0
"2024-04-22 15:00:00","","","",0.07,0.17,0,0.37,"","",0.01,0.11,153
"2024-04-22 16:00:00","","","",0.04,0.5,0,0.02,"","",0,0.46,450
"2024-04-22 17:00:00","","","",0,0.56,0,0.02,"","",0,0.64,504
"2024-04-22 18:00:00","","","",0,0.51,0,0.03,"","",0,0.58,459
"2024-04-22 19:00:00","","","",0,0.41,0,0.15,"","",0,0.48,360
"2024-04-22 20:00:00","","","",0,0,0,0.57,"","",0,0,-18
"2024-04-22 21:00:00","","","",0,0,0,0.39,"","",0,0,-18
"2024-04-22 22:00:00","","","",0,0,0,0.35,"","",0,0,-18
"2024-04-22 23:00:00","","","",0,0,0,0.39,"","",0,0,-18
"2024-04-23 00:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-04-23 01:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-04-23 02:00:00","","","",0,0,0,0.41,"","",0,0,-18
"2024-04-23 03:00:00","","","",0,0,0,0.39,"","",0,0,-27
"2024-04-23 04:00:00","","","",0,0,0,0.37,"","",0,0,-18
"2024-04-23 05:00:00","","","",0,0,0,0.33,"","",0,0,-9
"2024-04-23 06:00:00","","","",0.03,0.04,0,0.28,"","",0,0.01,36
"2024-04-23 07:00:00","","","",0.19,0.2,0,0.14,"","",0,0.01,180
"2024-04-23 08:00:00","","","",0.59,0.39,0,0.05,"","",0.21,0.01,351
"2024-04-23 09:00:00","","","",1.1,0.43,0,0.02,"","",0.67,0,387
"2024-04-23 10:00:00","","","",1.1,0.42,0,0.03,"","",0.68,0,378
"2024-04-23 11:00:00","","","",1.04,0.43,0,0.02,"","",0.61,0,387
"2024-04-23 12:00:00","","","",0.21,0.45,0,0.02,"","",0.03,0.27,405
"2024-04-23 13:00:00","","","",0,0.48,0,0.01,"","",0,0.51,432
"2024-04-23 14:00:00","","","",0,0.53,0,0.03,"","",0,0.56,477
"2024-04-23 15:00:00","","","",0,0.69,0,0.05,"","",0,0.76,612
"2024-04-23 16:00:00","","","",0,0.01,0,0.5,"","",0,0.02,9
"2024-04-23 17:00:00","","","",0,0,0,0.5,"","",0,0.01,-9
"2024-04-23 18:00:00","","","",0,0,0,0.42,"","",0,0.01,-18
"2024-04-23 19:00:00","","","",0,0,0,0.5,"","",0,0.02,-18
"2024-04-23 20:00:00","","","",0,0,0,0.38,"","",0,0.01,-18
"2024-04-23 21:00:00","","","",0,0,0,0.39,"","",0,0.01,-9
"2024-04-23 22:00:00","","","",0,0,0,0.38,"","",0,0.02,-18
"2024-04-23 23:00:00","","","",0,0,0,0.36,"","",0,0.01,-18
"2024-04-24 00:00:00","","","",0,0,0,0.41,"","",0,0.01,-18
"2024-04-24 01:00:00","","","",0,0,0,0.35,"","",0,0.01,-9
"2024-04-24 02:00:00","","","",0,0,0,0.38,"","",0,0.02,-18
"2024-04-24 03:00:00","","","",0,0,0,0.38,"","",0,0.01,-18
"2024-04-24 04:00:00","","","",0,0,0,0.38,"","",0,0.01,-9
"2024-04-24 05:00:00","","","",0,0,0,0.34,"","",0,0.02,-18
"2024-04-24 06:00:00","","","",0.08,0.08,0,0.25,"","",0,0,72
"2024-04-24 07:00:00","","","",0.35,0.34,0,0.03,"","",0.02,0.01,306
"2024-04-24 08:00:00","","","",0.75,0.54,0,0.02,"","",0.21,0,486
"2024-04-24 09:00:00","","","",1.18,0.51,0,0.03,"","",0.67,0,459
"2024-04-24 10:00:00","","","",0.9,0.28,0,0.18,"","",0.63,0.01,252
"2024-04-24 11:00:00","","","",0.01,0.02,0,0.48,"","",0.01,0.02,18
"2024-04-24 12:00:00","","","",0.75,0.45,0,0.01,"","",0.35,0.05,405
"2024-04-24 13:00:00","","","",0.01,0.08,0,0.38,"","",0,0.07,72
"2024-04-24 14:00:00","","","",0.01,0.1,0,0.37,"","",0,0.09,90
"2024-04-24 15:00:00","","","",0.15,0.33,0,0.08,"","",0.01,0.19,297
"2024-04-24 16:00:00","","","",0.03,0.29,0,0.03,"","",0,0.26,261
"2024-04-24 17:00:00","","","",0,0.39,0,0.02,"","",0,0.44,351
"2024-04-24 18:00:00","","","",0,0.4,0,0.12,"","",0,0.47,360
"2024-04-24 19:00:00","","","",0,0,0,0.51,"","",0,0,-18
"2024-04-24 20:00:00","","","",0,0,0,0.45,"","",0,0,-27
"2024-04-24 21:00:00","","","",0,0,0,0.41,"","",0,0,-18
"2024-04-24 22:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-04-24 23:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-04-25 00:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-04-25 01:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-04-25 02:00:00","","","",0,0,0,0.35,"","",0,0,-18
"2024-04-25 03:00:00","","","",0,0,0,0.34,"","",0,0,-18
"2024-04-25 04:00:00","","","",0,0.01,0,0.33,"","",0,0,-9
"2024-04-25 05:00:00","","","",0,0,0,0.34,"","",0,0,-9
"2024-04-25 06:00:00","","","",0.09,0.12,0,0.18,"","",0,0.02,99
"2024-04-25 07:00:00","","","",0.2,0.21,0,0.17,"","",0,0.01,189
"2024-04-25 08:00:00","","","",0.83,0.43,0,0.03,"","",0.4,0,387
"2024-04-25 09:00:00","","","",1.14,0.42,0,0.01,"","",0.72,0,378
"2024-04-25 10:00:00","","","",0.76,0.26,0,0.22,"","",0.51,0.01,234
"2024-04-25 11:00:00","","","",0.32,0.19,0,0.28,"","",0.14,0.01,171
"2024-04-25 12:00:00","","","",0.66,0.39,0,0.01,"","",0.32,0.05,351
"2024-04-25 13:00:00","","","",0.05,0.42,0,0.03,"","",0,0.37,378
"2024-04-25 14:00:00","","","",0,0.45,0,0.03,"","",0,0.48,405
"2024-04-25 15:00:00","","","",0,0.47,0,0.02,"","",0,0.49,423
"2024-04-25 16:00:00","","","",0,0.48,0,0.02,"","",0,0.54,432
"2024-04-25 17:00:00","","","",0,0.03,0,0.52,"","",0,0.07,9
"2024-04-25 18:00:00","","","",0,0,0,0.68,"","",0,0.01,-9
"2024-04-25 19:00:00","","","",0,0,0,0.6,"","",0,0.01,-18
"2024-04-25 20:00:00","","","",0,0,0,0.52,"","",0,0.02,-18
"2024-04-25 21:00:00","","","",0,0,0,0.46,"","",0,0.01,-9
"2024-04-25 22:00:00","","","",0,0,0,0.43,"","",0,0.01,-18
"2024-04-25 23:00:00","","","",0,0,0,0.4,"","",0,0.01,-9
"2024-04-26 00:00:00","","","",0,0,0,0.39,"","",0,0.02,-9
"2024-04-26 01:00:00","","","",0,0,0,0.39,"","",0,0.01,-18
"2024-04-26 02:00:00","","","",0,0,0,0.38,"","",0,0.02,-9
"2024-04-26 03:00:00","","","",0,0,0,0.38,"","",0,0.01,-9
"2024-04-26 04:00:00","","","",0,0,0,0.38,"","",0,0.01,-9
"2024-04-26 05:00:00","","","",0,0,0,0.31,"","",0,0.02,-9
"2024-04-26 06:00:00","","","",0.09,0.09,0,0.23,"","",0,0,81
"2024-04-26 07:00:00","","","",0.37,0.36,0,0.03,"","",0.02,0.01,324
"2024-04-26 08:00:00","","","",0.68,0.5,0,0.02,"","",0.19,0.01,450
"2024-04-26 09:00:00","","","",1.36,0.48,0,0.08,"","",0.88,0,432
"2024-04-26 10:00:00","","","",0,0,0,0.55,"","",0,0.02,0
"2024-04-26 11:00:00","","","",0.84,0.28,0,0.25,"","",0.58,0.02,252
"2024-04-26 12:00:00","","","",1.57,0.5,0,0.02,"","",1.07,0,450
"2024-04-26 13:00:00","","","",0.04,0.05,0,0.46,"","",0,0.01,45
"2024-04-26 14:00:00","","","",0.07,0.09,0,0.4,"","",0,0.02,81
"2024-04-26 15:00:00","","","",0.16,0.41,0,0.05,"","",0,0.25,369
"2024-04-26 16:00:00","","","",0,0.42,0,0.03,"","",0,0.43,378
"2024-04-26 17:00:00","","","",0,0.51,0,0.02,"","",0,0.58,459
